LOT_SQFT,YR_BUILT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,REMODEL_None,REMODEL_Recent,TOTAL_VALUE
6250,1935,3590,1914,1.5,6,3,2,0,1,1,0,1,457.4
5835,1940,2916,1680,2,6,2,1,1,1,1,1,0,437.1
8040,1945,3248,1602,1,9,3,1,1,1,1,1,0,557.7
11189,1950,2396,910,1,5,2,1,1,1,1,1,0,393
8378,1920,2966,1869,2,8,4,1,1,1,1,0,0,434.1
8388,1930,2783,1736,2,7,3,1,1,1,1,1,0,437.1
7286,1935,2651,1560,2,8,3,2,0,1,1,1,0,455.4
7486,1960,2555,1064,1,5,2,1,0,1,1,1,0,377
6992,1920,3540,1981,2,8,4,1,1,1,1,0,1,512.4
4600,1961,2508,1560,2,6,3,1,1,1,2,1,0,410.8
4292,1951,2626,1488,1.5,6,3,1,1,1,1,1,0,363
8250,1920,3412,2160,2,10,4,1,1,1,0,1,0,464
20467,1965,4800,3261,2,9,4,2,1,1,1,0,0,735.4
6179,1925,3222,1920,2,8,4,1,0,1,1,1,0,407.5
4344,1930,2008,1248,2,6,3,1,1,1,1,1,0,339
4074,1933,1852,1186,2,6,3,1,1,1,0,1,0,335.9
5750,1916,2903,1780,2,8,4,1,1,1,0,1,0,393.2
10788,1930,3858,2491,2,8,3,3,0,1,1,1,0,594.3
6000,1940,2329,1344,2,6,3,1,0,1,1,1,0,355.1
6145,1942,2470,1224,1.5,5,2,1,1,1,1,1,0,374.3
6242,1920,2775,1420,1.5,7,4,1,1,1,1,1,0,380.8
2700,1929,2352,1476,2,6,4,1,1,1,1,1,0,352
5236,1945,3715,1862,2,6,2,1,1,1,1,1,0,381.4
6145,1950,3244,1142,1,6,3,2,0,1,0,1,0,377.3
4317,1909,3126,1789,2,8,4,1,1,1,0,1,0,415.4
5000,1928,2996,1848,2,7,3,1,1,1,1,1,0,496.2
6623,1950,3885,1998,1.5,8,3,2,1,1,2,1,0,499.3
6333,1938,2840,1632,2,6,3,1,1,1,1,1,0,393.7
4850,1932,2630,1218,1,6,2,1,0,1,1,0,0,335.7
6987,1925,2458,1543,2,7,3,1,0,1,1,0,1,376
5254,1950,2852,1306,1.5,7,4,1,1,1,1,1,0,379.9
6597,1938,2868,1616,2,7,3,1,1,1,1,1,0,454.1
6898,1950,2198,912,1,6,1,1,0,1,1,1,0,328.5
7291,1950,2824,1142,1,6,3,1,0,1,1,1,0,339.9
5631,1940,3376,1740,1.5,7,3,2,1,1,1,0,1,478.4
5000,1915,2747,1723,2,6,3,1,0,1,0,0,1,399.8
5000,1920,4441,1992,1,7,3,1,0,1,1,1,0,377.5
4600,1961,1892,1176,2,6,3,1,1,1,1,1,0,327.2
7115,1957,3513,1955,1,7,3,3,0,1,1,0,1,511.8
5390,1934,2602,1680,2,6,3,1,0,1,0,1,0,352.8
6157,1950,2218,1064,1,5,3,1,1,1,1,0,0,342.1
6290,1935,2421,1500,2,9,4,2,0,1,1,1,0,439.3
9194,1955,2920,1200,1,6,3,1,1,1,1,1,0,380.4
6748,1950,2496,1414,1.5,6,2,1,1,1,2,1,0,344.6
6145,1935,2268,1290,2,6,3,1,1,1,1,1,0,382.6
5000,1928,3512,1625,1,6,3,2,1,1,1,1,0,424.7
6287,1925,3370,1968,2,8,4,2,0,1,1,1,0,407
4182,1910,2891,1651,2,7,6,1,1,1,0,0,1,386.2
6317,1936,4536,2466,2,10,3,2,0,1,3,1,0,527.9
7096,2001,4348,2464,2,11,4,2,2,1,0,0,1,654.7
4085,1910,2352,1428,2,7,3,2,1,1,0,0,0,440.9
6743,1930,3142,1716,2,7,3,1,1,1,1,1,0,475.7
8480,1930,2204,1438,2,7,3,1,0,1,1,0,1,484.4
7703,1935,2846,1608,2,7,3,1,0,1,1,1,0,461.9
6992,1930,2158,1232,2,7,3,2,0,1,1,1,0,341.6
4600,1962,2016,1288,2,7,3,1,1,1,1,1,0,350.4
7141,1950,2188,1064,1,5,2,1,0,1,0,1,0,344.6
6812,1995,3315,1904,2,7,3,2,1,1,1,1,0,470
5000,1930,2639,1576,2,6,3,1,1,1,0,1,0,399.1
5000,1914,4250,2232,2,9,6,1,0,1,1,1,0,471.9
8143,1959,2700,1340,1,6,3,1,1,1,1,1,0,381
4578,1972,2154,1378,2,6,3,1,1,1,2,1,0,376.8
4739,1886,4256,2349,2,9,5,1,1,1,1,1,0,444.3
7255,1950,2448,1075,1,6,3,1,0,1,1,1,0,351.3
5417,1938,2943,1247,1,6,2,1,0,1,1,1,0,343
5268,1900,4933,2711,2,9,4,1,1,1,1,1,0,515.6
5500,1920,2088,984,1,5,2,1,0,1,1,1,0,341.6
5000,1928,2719,1718,2,7,3,1,1,1,0,1,0,403.8
5000,1928,2362,1181,1,6,2,1,1,1,1,1,0,365.7
6050,1925,2716,1770,2,8,4,1,1,1,1,1,0,447.4
6145,1935,2429,1566,2,7,3,1,1,1,1,1,0,396.2
9947,1940,3233,1926,2,6,3,1,2,1,1,0,1,503.7
7007,1925,2740,1620,2,7,3,1,1,1,1,1,0,406.3
7352,1920,3445,1958,2,6,3,1,1,1,0,0,1,488.7
6688,1950,1684,744,1,6,2,1,0,1,1,1,0,312.6
5500,1923,2560,1596,2,7,3,1,0,1,1,1,0,373.8
5974,1960,2046,846,1,5,2,1,0,1,1,1,0,294.2
4350,1915,3010,1674,2,7,3,1,1,1,0,0,0,390.3
6725,1927,3173,1685,2,7,4,1,0,1,1,1,0,428.6
4973,1946,2704,1506,1.5,7,2,2,1,1,2,1,0,389.1
6050,1918,4056,2480,2.5,10,5,1,1,1,0,1,0,438.452
9315,1955,3486,1539,1,9,4,3,0,1,1,1,0,460.3
6825,1893,3724,2000,2.5,7,4,1,1,1,1,1,0,449.6
5000,1930,3371,2505,2,8,4,3,0,1,0,0,1,555.2
9052,1930,4113,2731,2,7,3,2,1,1,2,1,0,637.8
4876,1958,2080,944,1,6,3,1,0,1,2,1,0,343
10307,1958,4651,2904,1,9,3,3,0,1,2,1,0,603.1
5248,1930,3300,1415,1,5,2,1,0,1,1,1,0,353.7
7127,1900,2433,1302,1.5,5,2,1,0,1,0,1,0,358.3
8027,1957,2410,1266,1,7,3,1,1,1,1,1,0,439.5
5900,1950,2532,1306,1.5,9,3,2,1,1,1,1,0,380.2
6971,1935,3024,1920,2,7,3,1,1,1,1,1,0,394.2
5834,1950,2332,1568,2,7,3,1,1,1,1,0,1,357.1
7125,1910,5048,2726,2,10,4,3,1,1,2,0,1,648.4
14282,1880,5062,2822,2,11,5,1,2,1,2,1,0,672.6
4730,1910,4662,2852,2,10,4,2,1,1,1,0,1,525.62
5000,1920,2864,1752,2,8,3,1,1,1,0,1,0,397.3
7125,1957,2200,1361,1,7,3,1,1,1,1,1,0,366.5
4750,1885,4115,2214,1.5,7,3,1,1,1,1,1,0,382
4750,1913,5250,2862,2,8,5,3,0,1,1,0,0,580.2
5000,1925,2316,1365,2,7,3,1,0,1,1,1,0,347.2
5000,1924,3991,2262,2,7,3,1,1,1,1,0,1,441.6
6257,1938,3473,2020,2,8,3,2,1,1,1,0,1,501.5
5537,1925,2796,1825,2,8,4,1,1,1,0,0,0,407.7
5500,1920,3092,1702,2,8,4,1,1,1,1,1,0,400.8
6120,1920,3866,2168,2,10,3,1,1,1,1,1,0,427.3
7013,1920,4049,2270,2,8,5,2,1,1,1,1,0,483.3
4080,1950,2577,1169,1,6,2,2,0,1,1,0,1,325.4
6050,1921,2772,1770,2,7,4,1,0,1,1,1,0,397.8
5846,1935,2652,1752,2,7,3,1,0,1,1,1,0,463.2
8187,1946,2902,1791,2,7,4,2,1,1,1,1,0,495.7
7148,1930,4555,2451,2,7,3,1,1,1,1,1,0,610
3410,1969,1907,1080,2,6,3,1,1,1,1,1,0,314.6
5500,1920,2650,1596,2,9,4,1,1,1,0,1,0,445.8
7640,1920,3267,1998,2,8,4,1,1,1,1,1,0,481.8
12029,1950,5258,3325,1,7,4,3,1,1,1,1,0,547.2
4875,1920,2746,1768,2,7,3,1,1,1,1,1,0,395.7
5090,1905,3360,1933,2,9,6,1,1,1,0,1,0,332.5
5000,1920,2285,1520,2,8,3,1,0,1,1,1,0,358.1
7550,1880,3587,2286,2,6,3,1,0,1,1,0,0,551.9
5296,1940,2673,1394,1.5,8,3,1,1,1,1,0,1,415.1
5250,1923,3140,1423,1.5,6,3,1,1,1,1,1,0,451.4
6250,1920,3522,1788,1.5,6,2,1,1,1,1,1,0,362.8
4369,1950,2464,1325,1,6,3,1,1,1,1,1,0,353.6
6930,1940,2704,1608,2,6,3,1,1,1,1,1,0,409.9
7005,1935,2922,1500,2,7,3,1,1,1,1,1,0,393.7
7797,1940,2472,1380,2,6,3,1,1,1,2,1,0,415.5
5000,1940,2540,1456,2,6,3,1,1,1,0,0,1,393.8
5000,1924,3456,1602,1,8,4,2,0,1,1,1,0,426.6
6050,1925,3418,2117,2,7,4,2,0,1,1,0,1,580.7
6535,1935,2748,1544,2,7,3,1,0,1,1,1,0,408.8
4750,1914,1963,1274,2,6,3,1,0,1,1,1,0,354.4
5835,2001,4338,2419,2,7,3,1,1,1,1,1,0,540.2
6657,1953,2636,1232,1,6,3,1,1,1,1,1,0,339.6
4830,1898,3130,1978,2,8,4,2,0,1,1,1,0,399.5
5500,1938,3025,1791,2,7,3,1,1,1,1,1,0,530.5
6269,1955,2880,1320,1,5,2,1,0,1,0,1,0,353.9
12765,1956,3356,1550,1,8,3,1,2,1,1,1,0,556.9
7348,1940,2471,1568,2,7,3,1,1,1,1,1,0,393.5
6255,1940,2553,1494,2,7,3,1,1,1,1,1,0,428.4
5135,1940,2112,1056,1,5,2,1,0,1,1,1,0,326.6
5827,1920,3093,1726,2,6,4,1,1,1,0,1,0,393.6
5500,1920,2632,1656,2,7,3,1,0,1,1,1,0,384
5454,1925,2586,1576,2,8,3,1,0,1,1,1,0,386.9
4750,1925,2504,1536,2,7,3,1,0,1,1,1,0,365.9
5000,1925,2532,1380,2,6,3,1,1,1,1,1,0,405.7
6086,1957,2628,1820,1,7,3,1,1,1,1,1,0,407.2
4560,1890,3378,2039,2,8,4,1,1,1,1,1,0,437
4445,1955,2188,1080,1,5,3,2,0,1,1,1,0,318.7
5000,1904,2498,1456,2,6,3,1,1,1,1,1,0,373.3
5250,1920,2263,1396,2,7,4,1,1,1,1,1,0,366.1
8177,1920,3431,2091,2,7,3,1,0,1,1,1,0,454.4
6669,1940,2596,1536,2,7,3,1,1,1,1,1,0,463.8
7259,1933,2972,1710,2,6,3,1,1,1,0,1,0,397.7
4726,1880,2647,1706,2,7,4,1,1,1,0,1,0,426.1
5250,1923,2847,1423,1.5,5,2,1,1,1,1,1,0,352.2
7125,1900,3472,1886,2,7,3,1,0,1,1,1,0,522.7
6380,1925,2796,1716,2,8,4,1,1,1,1,1,0,416.5
6250,1928,2396,1320,2,6,3,1,0,1,1,1,0,353.7
4750,1930,3800,2187,2,8,4,1,1,1,0,0,0,495.3
4750,1929,2258,1308,2,7,3,1,0,1,1,0,1,393.8
5915,1935,2738,1842,2,7,3,1,1,1,1,1,0,341.5
7000,1930,2379,1188,2,6,3,1,1,1,0,0,1,394.9
7254,2004,4516,2415,2,9,4,2,1,1,1,1,0,613.1
6920,1947,3438,1547,1.5,6,3,1,1,1,1,1,0,404.5
5000,1960,2978,1518,1.5,6,3,1,1,1,1,0,1,361.9
5000,1940,2514,1354,1.5,6,3,1,1,1,1,1,0,370.8
5000,1930,2874,1724,2,6,3,1,0,1,0,1,0,375
7700,1925,2615,1736,2,7,3,1,0,1,1,0,1,485.1
6000,1930,3083,1985,2,9,3,1,0,1,0,1,0,442.5
5000,1920,2802,1512,2,7,3,1,1,1,1,1,0,386.6
5250,1920,2227,1500,2,7,3,1,1,1,1,1,0,387.8
4590,2005,5615,2611,2,9,4,2,1,1,1,1,0,608
7643,1954,2965,1668,1,7,3,1,1,1,1,1,0,409.7
5500,1930,3221,1880,2,7,3,1,1,1,1,1,0,403.9
6143,1940,2629,1188,1,6,3,1,1,1,1,1,0,359.9
5160,1930,2731,1564,2,7,4,1,1,1,0,0,1,381.3
5500,1930,2932,1636,2,7,4,1,0,1,1,0,0,405.8
5000,1925,3423,1816,2,9,3,1,1,1,1,1,0,461.2
7219,1927,3437,1920,2,5,3,1,2,1,1,1,0,524.4
5500,1910,3231,1940,2,7,4,1,1,1,1,1,0,425.4
5700,1885,3876,2246,2,10,5,1,1,1,0,1,0,519.7
5000,1920,2372,1396,2,7,3,1,1,1,1,1,0,346.9
5454,1920,2695,1608,2,7,3,1,1,1,1,1,0,378.7
5876,1935,2965,1801,2,7,3,1,1,1,1,0,1,426.2
6000,1930,2998,1665,2,7,3,2,0,1,1,0,1,459.5
10370,1930,3980,1813,1,7,3,1,2,1,1,1,0,472.2
6250,1920,3006,2064,2,7,3,2,1,1,1,0,0,438.9
6827,1959,2486,1055,1,5,2,1,0,1,1,1,0,319.6
5250,1929,2772,1732,2,7,3,1,1,1,1,1,0,401.2
7000,1930,2907,1850,2,8,3,1,0,1,0,1,0,379.7
6000,1929,2604,1720,2,7,3,1,0,1,1,1,0,396.7
5000,1890,2476,1523,2,7,4,1,1,1,1,1,0,385
4305,1950,2508,1123,1,6,3,2,0,1,1,1,0,329.7
3910,1965,2176,1605,1,6,2,2,0,1,1,0,1,374.2
8545,1925,2864,1476,2,6,3,1,0,1,0,1,0,401.7
5000,1920,2190,1266,2,6,3,1,0,1,1,1,0,352.1
6000,1929,2786,1778,2,7,3,1,1,1,1,0,0,419.6
8279,1950,3200,1425,1,8,3,1,1,1,2,1,0,394.8
5500,1930,2986,1710,2,7,3,1,1,1,0,1,0,390.3
7402,1950,3120,1634,1,6,3,1,1,1,1,0,1,470.4
5160,1954,2255,1008,1,6,2,1,0,1,1,1,0,297.8
5434,1910,2373,1332,2,7,4,1,1,1,0,1,0,368.6
6254,1938,2466,1574,2,7,3,1,1,1,1,0,1,417.7
5835,1957,2418,1306,1.5,7,3,1,1,1,0,1,0,307.1
7068,1950,2472,1123,1,7,2,1,0,1,1,1,0,348.1
5500,1966,2340,1500,2,6,3,1,1,1,1,1,0,409.2
5465,1925,3205,1806,2,7,3,1,1,1,1,1,0,410.8
7124,1936,2852,1578,2,7,3,1,1,1,1,0,1,423.8
7000,1954,1608,768,1,4,2,1,0,1,1,1,0,282.2
10500,1892,5124,2908,2,10,5,4,0,1,1,0,1,710.2
4620,1910,3346,1921,2,8,4,2,0,1,1,0,1,458.4
7064,1959,2106,992,1,5,2,1,0,1,1,1,0,359.8
4750,1920,3854,2184,2,8,4,1,1,1,1,0,0,412.3
4750,1890,4028,2207,2,8,4,1,0,1,1,0,1,408.9
5000,1920,3159,1468,1,5,2,1,0,1,1,1,0,341.1
5000,1925,2516,1521,2,7,3,1,1,1,1,1,0,484.4
8652,1935,3212,2072,2,7,3,1,1,1,1,0,1,471.6
7660,1950,2252,960,1,12,2,1,0,1,1,1,0,406
3668,1920,1532,972,2,5,2,1,0,1,1,1,0,306.3
5675,1938,3055,1912,2,7,3,1,1,1,1,1,0,429.2
4750,1911,4737,2563,2,9,6,2,1,1,1,0,1,598.8
6000,1925,2509,1520,2,6,3,1,1,1,1,1,0,370.5
7498,1946,2860,1680,1.5,8,4,1,1,1,1,1,0,446.7
6020,1962,2510,1470,1,7,3,1,1,1,1,1,0,391.8
5777,1958,2610,1284,1,5,2,1,1,1,2,1,0,384
5454,1920,2570,1552,2,9,3,1,1,1,1,1,0,375.8
5876,1938,3181,1971,2,8,4,1,1,1,1,1,0,412.6
7218,1930,2978,1692,2,7,3,1,1,1,0,1,0,399.3
4637,1898,3704,2020,2,8,4,1,0,1,0,1,0,396.2
5000,1953,2966,1812,2,8,4,2,0,1,0,1,0,398.9
5400,1920,2430,1424,2,7,3,2,1,1,1,1,0,421.9
7667,1964,3111,2389,1,7,3,1,2,1,1,1,0,507.2
4732,1957,2229,1066,1,5,2,1,1,1,1,1,0,371.4
8341,1950,2038,954,1,5,2,1,0,1,0,1,0,315.4
4650,1950,3424,1523,1,6,2,1,0,1,0,1,0,351.7
5000,1920,3270,1828,2,8,4,1,1,1,0,0,0,398.1
9000,1923,2936,1888,2,7,3,1,0,1,1,1,0,439.6
6000,1930,3240,1928,2,8,3,1,1,1,1,1,0,457.1
5500,1940,1950,1188,2,6,3,1,0,1,1,1,0,354.2
5579,1913,2628,1479,2,7,4,1,1,1,0,1,0,383.4
6245,1920,3228,1950,2,7,3,1,0,1,1,1,0,414.7
6254,1935,2752,1929,2,7,3,1,1,1,1,1,0,415.2
6345,1950,2310,1080,1,6,3,1,1,1,0,1,0,359.1
4750,1920,2530,1318,1.5,6,3,1,1,1,1,1,0,378.7
5000,1923,3053,1761,2,7,3,1,2,1,0,0,1,475.1
7878,1950,2059,902,1,4,2,1,1,1,0,1,0,364.5
5250,1940,2277,1152,2,6,3,1,0,1,1,1,0,371.5
4750,1910,3332,1771,1.5,7,3,1,0,1,1,1,0,352.6
3694,1925,1690,1008,2,5,2,1,0,1,0,1,0,308.2
5841,1930,2654,1518,2,7,3,1,0,1,0,1,0,380.4
6250,1929,2222,1248,2,6,3,1,0,1,1,0,0,354.7
6165,1930,3033,1831,2,7,3,1,1,1,1,1,0,414.4
8533,1920,2717,1614,2,7,3,1,1,1,0,1,0,430.5
5000,1927,3290,1615,1.5,5,2,1,0,1,0,1,0,383.2
5000,1907,3914,2095,2,8,4,3,1,1,1,0,1,544.9
6000,1930,2675,1737,2,6,3,1,0,1,1,1,0,388.7
7400,1919,2924,1712,2,7,3,1,0,1,1,1,0,414.1
4680,1895,3490,1890,2,6,2,2,1,1,0,1,0,409.5
4665,1896,4188,2302,2,8,3,1,1,2,0,1,0,414.5
5353,1904,3250,1872,2,7,3,1,1,1,1,0,1,447.8
5982,1930,2809,1550,2,6,3,1,0,1,0,1,0,380.4
6400,1950,4107,2293,1.5,9,4,2,0,1,1,0,0,475.7
7889,1950,2694,1190,1,6,3,1,0,1,0,1,0,375.8
5400,1920,3385,1880,2,7,3,2,0,1,1,0,1,473.2
5985,1958,2344,1112,1,5,2,1,1,1,1,1,0,378.2
5500,1940,1782,1188,2,7,3,1,0,1,1,1,0,344.6
5115,1930,3183,1858,2,7,4,1,1,1,0,1,0,419.1
6100,1920,2880,1842,2,8,4,1,2,1,1,1,0,421.7
5926,1910,2886,1856,2,7,4,1,1,1,1,1,0,396.5
6000,1930,3526,1998,2,6,3,1,0,1,1,0,0,418.7
3673,1925,1695,1008,2,5,2,1,0,1,0,1,0,309
3748,1920,2230,1348,2,6,3,1,1,1,1,1,0,410.8
6255,1938,3808,2336,2,8,4,2,1,1,1,0,1,539.1
6250,1927,2071,1280,2,6,2,1,0,1,1,0,1,351.7
4750,1895,3784,2180,2,8,4,1,1,1,1,0,1,468.8
4750,1910,2062,1304,2,6,3,1,1,1,0,1,0,359.6
5250,1938,2025,1152,2,6,3,1,0,1,1,1,0,368
4461,1927,2185,1350,2,9,4,1,0,1,0,1,0,370.4
4370,1927,1944,1200,2,5,2,1,1,1,1,0,1,383.9
5025,1920,2638,1610,2,7,3,1,1,1,1,1,0,399.4
6000,1929,2654,1650,2,7,4,1,0,1,1,1,0,387.6
4750,1923,2008,1178,2,6,3,1,1,1,1,1,0,323.5
5000,1920,3284,1764,1.5,7,3,1,0,1,1,1,0,379.3
13960,1880,5358,3452,2.5,12,5,4,0,2,1,0,0,736.7
6922,1920,3567,1932,2,7,3,1,1,1,1,1,0,498.4
5845,1925,2946,2248,2,8,4,2,1,1,1,0,1,538.2
7200,1950,3023,1221,1,5,2,1,0,1,1,1,0,389.8
5520,1924,2743,1641,2,7,3,1,0,1,1,1,0,384.3
13597,1950,5616,2536,1,5,3,2,1,1,1,1,0,573.6
5000,1925,2485,1726,2,5,3,1,1,1,0,0,1,401.3
6000,1930,3054,1827,2,8,3,1,1,1,1,1,0,408.7
5000,1928,2913,1702,2,8,3,1,1,1,1,1,0,413.6
7527,1954,3841,2280,2,7,3,1,1,1,2,0,0,481.3
5300,1940,3605,2022,2,7,3,1,1,1,1,1,0,420.6
5632,1925,2530,1634,2,7,3,1,0,1,1,1,0,385.2
5353,1920,3272,2090,2,8,3,2,1,1,1,0,1,484.5
7785,1933,3267,1802,2,7,3,1,1,1,1,1,0,427
7322,1950,2442,1014,1,5,3,1,1,1,1,0,0,368.1
7040,1950,2970,1708,2,7,3,1,2,1,1,1,0,456.6
5107,1935,2611,1702,2,7,4,1,1,1,1,0,1,416.1
6048,1938,3134,2006,2,7,3,2,1,1,2,1,0,522.7
6000,1920,2283,1404,2,7,3,1,0,1,1,1,0,357.2
4029,1950,2238,1104,1,6,3,1,1,1,0,1,0,298.2
5929,1925,2967,1716,2,7,3,2,1,1,1,1,0,432.4
6200,1925,2354,1504,2,7,3,1,1,1,0,1,0,375.8
5768,1930,2628,1628,2,7,3,1,1,1,0,0,1,406.9
4750,1925,1864,1152,2,6,3,1,0,1,1,1,0,369.6
5000,1910,3363,1919,2,8,3,2,1,1,0,0,1,419.7
3500,1920,2378,1408,2,7,4,1,0,1,1,1,0,321
4717,1925,2870,1663,2,7,4,1,1,1,0,1,0,385.1
5500,1928,2325,1380,2,7,3,1,0,1,1,1,0,384.2
6097,1930,3718,2032,2,8,3,1,1,1,0,1,0,459.7
8470,1950,2830,1271,1,5,3,1,1,1,1,1,0,426.5
4740,1910,4156,2221,2,9,5,1,1,1,2,0,1,428.8
7122,1914,4740,2625,2,8,4,1,1,1,0,0,1,525.7
7833,1940,3012,1792,2,7,3,1,1,1,1,1,0,413.2
4800,1950,2186,1431,2,7,3,1,1,1,1,1,0,416.4
5460,1920,2962,2208,2,10,3,2,1,1,0,0,1,511.3
6500,1920,2455,1392,2,6,3,2,0,1,0,1,0,389.3
5300,1954,2578,1227,1,6,3,1,1,1,1,1,0,306.3
5122,1940,2180,1232,2,6,3,1,0,1,0,1,0,387.3
7001,1909,3489,1625,1,7,4,2,0,1,0,0,1,449.6
5250,1940,2120,1288,2,6,3,1,1,1,1,0,0,375.6
4750,1929,2115,1302,2,6,3,1,0,1,0,1,0,351.9
7125,1920,4020,2338,2,9,6,1,1,1,1,1,0,457.2
5000,1928,2725,1717,2,6,3,1,1,1,1,0,1,415.4
6016,1925,3240,1842,2,8,4,1,1,1,1,1,0,398
5300,1920,3104,1848,2,8,3,1,1,1,1,1,0,439.6
6160,1920,2561,1494,2,7,3,1,0,1,1,0,0,386.2
5884,1938,3296,2276,2,7,3,1,1,1,1,1,0,515.8
7036,1945,2518,1449,2,7,3,1,1,1,1,0,0,406.5
4750,1928,3125,1861,2,9,5,1,1,1,1,1,0,450.1
5915,1925,3044,1948,2,8,4,1,1,1,1,0,1,399.6
6567,1995,3011,1872,2,7,3,2,1,1,0,1,0,492.4
7213,1920,3497,2061,2,10,4,2,0,1,1,1,0,448.9
6251,1955,3418,2013,2,7,3,2,0,1,1,1,0,445.9
4770,1928,2150,1344,2,7,3,1,1,1,0,1,0,340.6
4000,1920,2220,1316,2,6,3,1,0,1,1,1,0,333.6
5928,1935,2771,1664,2,6,3,1,1,1,1,1,0,498
10072,1959,3084,1566,1,7,3,2,1,1,1,1,0,460.8
8423,1949,2160,1176,2,7,3,1,1,1,1,1,0,443.5
4775,1914,4350,2754,2.5,10,5,3,1,1,1,0,1,568.7
5600,1950,3162,1860,2,8,3,1,1,1,1,0,1,417.2
6866,1945,2688,1354,1.5,7,4,2,0,1,1,1,0,383.9
9042,1995,3236,1976,2,7,3,2,2,1,1,1,0,587.2
7015,1930,2364,1502,2,7,3,1,1,1,1,0,1,393.5
4750,1929,2120,1360,2,7,3,1,1,1,1,1,0,363.1
5000,1935,2104,1308,2,6,3,1,1,1,1,1,0,356.7
5500,1928,2639,1554,2,7,3,1,0,1,1,1,0,376.5
5500,1920,3288,2076,2,8,3,1,0,1,0,0,1,468.9
5900,1920,3272,1871,2,8,4,1,1,1,1,1,0,479.4
4750,1940,2537,1442,2,7,3,2,0,1,0,1,0,388.9
5333,1935,2314,1260,2,7,3,1,1,1,1,1,0,389.3
4000,1920,2532,1528,2,8,4,1,0,1,0,1,0,355.4
3894,1920,2945,1707,2,7,3,1,1,1,1,1,0,422.9
4177,1920,2592,1664,2,7,3,1,0,1,1,0,0,380.8
5640,1945,2544,1354,1.5,5,2,1,0,1,1,1,0,368.3
4750,1928,2392,1456,2,8,3,1,1,1,0,1,0,361.3
5900,1925,3246,1842,2,8,4,1,0,1,1,0,1,391.1
4770,1920,2076,1288,2,6,3,1,0,1,0,1,0,345.6
4840,1960,2128,1064,1,5,2,1,0,1,1,1,0,306.9
5000,1959,3184,1476,1,5,2,2,0,1,1,1,0,397.2
4500,1920,2280,1554,2,8,4,1,1,1,1,1,0,388.2
5957,1927,4662,2722,2,7,4,1,2,1,1,0,0,606.5
6246,1955,2278,987,1,6,2,1,0,1,1,1,0,352.8
13407,1955,4138,2720,1,7,3,2,1,2,1,1,0,671.9
4947,1925,2692,1661,2,6,3,1,1,1,1,1,0,382.7
4500,1925,3092,1870,2,9,4,1,1,1,1,0,1,450.7
6091,1920,3639,2242,2,7,3,2,0,1,1,1,0,455.6
8236,1925,2964,1850,2,8,4,1,0,1,1,1,0,408.8
4460,1930,2466,1618,2,6,3,1,0,1,1,1,0,374.2
4196,1920,1892,1792,2,7,4,1,1,1,1,0,1,465.2
6341,1940,2567,1531,2,7,4,1,1,1,1,1,0,382.5
6367,1950,2823,1649,2,6,4,1,1,1,1,1,0,388.5
7700,1900,2333,1391,2,6,3,1,0,1,0,1,0,371
7926,1941,2544,1606,2,7,3,1,0,1,1,1,0,407.4
7020,1938,2795,1580,2,8,4,1,1,1,0,1,0,371.6
4750,1929,2358,1500,2,7,3,1,1,1,1,0,0,441.8
4280,1925,2400,1224,1.5,8,3,1,0,1,1,1,0,353.3
3588,1962,2628,1204,1,6,3,1,0,1,0,0,1,339.4
6162,1995,2640,1632,2,10,3,2,1,1,1,1,0,465.3
4593,1914,2226,1356,2,6,3,1,0,1,1,1,0,357.4
4000,1927,2324,1420,2,9,3,1,0,1,0,1,0,355
5000,1920,2648,1238,1.5,6,3,1,0,1,1,1,0,370.3
7005,1920,3522,2096,2,10,5,2,1,1,1,1,0,482.2
5500,1928,2221,1250,2,6,3,1,0,1,1,1,0,371.3
6740,1940,2620,1701,2,7,4,1,1,1,1,1,0,361.8
4902,1954,2672,1584,2,7,3,1,1,1,1,0,0,385.5
4222,1936,2212,1347,2,7,3,1,1,1,1,0,1,354.3
5500,1925,2936,1836,2,8,4,1,1,1,1,0,1,476.3
6139,1935,2864,1852,2,8,4,1,1,1,1,1,0,492.6
6720,1910,2036,1176,2,6,3,1,0,1,1,1,0,382.4
6208,1965,2657,1310,1,6,3,1,1,1,1,1,0,380.8
5000,1920,2437,1476,2,8,3,1,1,1,1,1,0,347.2
5477,1910,3306,1960,2,8,3,1,1,1,0,1,0,450.2
9947,1955,4114,2947,1,9,4,2,0,1,2,1,0,644.4
4830,1909,2455,1505,2,6,3,1,1,1,0,1,0,377
5337,1916,2312,1384,2,6,3,1,1,1,1,1,0,401.7
9046,1995,3648,2208,2,8,4,2,2,1,1,1,0,528.5
4797,1929,2698,1411,2,7,3,1,0,1,0,1,0,357.6
6276,1930,2750,1918,2,9,4,2,0,1,1,1,0,377.2
4857,1915,4048,2291,2,10,4,1,1,1,1,1,0,474.6
6240,1955,2066,987,1,5,2,1,0,1,1,1,0,293.3
5000,1920,2868,1716,2,7,4,1,1,1,0,1,0,414.3
5100,1950,2560,1250,1,5,3,1,0,1,1,1,0,368.2
6190,1950,3165,1447,1,7,3,2,0,1,1,1,0,421.2
5000,1940,2117,1274,2,7,3,1,1,1,1,1,0,374.3
